,State,City,Neighborhood,total population,prop males,prop females,prop of people under 5,prop of people aged 5-9,prop of people aged 10-14,prop of people aged 15-19,prop of people aged 20-24,prop of people aged 25-34,prop of people aged 35-44,prop of people aged 45-54,prop of people aged 55-59,prop of people aged 60-64,prop of people aged 65-74,prop of people aged 75-84,prop of people aged over 85,median aged,prop of white people,prop of black people,prop of native american people,prop of asian people(including indian and chinese),prop of pacific islander,prop of employeed people 16 and over,prop of commuters who drive to work,prop of commuter who carpool to work,prop of commuter who took public transport to work,prop of commuters who walk to work,prop of commuters who work from home,prop with health insurance ,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,prop of people 25 years or older who have high school degree,prop of poeple 25 years or older who have an associates degree,prop of people 25 years or older who have a bachelors degree,prop of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,prop of people born in the US,prop of people born outside the US,prop of naturalized citizens,prop of non-citizens,prop of people with a disability,Vibe,Activities,Gentrification_Flag
149,california,san francisco,south of market,32400.0,0.601635802,0.398364198,0.03037037,0.028703704,0.021234568,0.018209877,0.061728395,0.300462963,0.167623457,0.144012346,0.045154321,0.051790123,0.08345679,0.031265432,0.015987654,36.8,0.477458627,0.095719992,0.028951874,0.39417919,0.003690318,0.722632391,0.154493604,0.032006202,0.298798383,0.231297414,0.283404397,0.948518519,26.6,16675.0,20138.0,524.0,5007.0,3077.0,900.0,909.0,892.0,959.0,510.0,761.0,6599.0,0.195522825,0.060768631,0.47488295,0.268825595,111028.0,2207.0,0.479917184,0.260041408,0.128295376,0.131746032,0.133796296,"Urban and dynamic, with tech hubs and nightlife.","Visit SFMOMA for contemporary art exhibitions. Attend events or concerts at Oracle Park or Chase Center. Explore trendy bars and eateries, including rooftop options.",1.0
150,california,san francisco,sunset/parkside,51678.0,0.497300592,0.502699408,0.048395836,0.04528039,0.039736445,0.033253996,0.042116568,0.171417238,0.154601571,0.127375285,0.069217075,0.062715275,0.114952204,0.056755292,0.034182824,42.85,0.412334851,0.019240591,0.001332297,0.561529921,0.00556234,0.655542778,0.395523279,0.091822523,0.238499801,0.053919618,0.220234779,0.970393591,34.4,18894.0,20202.5,7.5,95.5,231.0,240.0,638.5,1251.0,1640.0,2593.0,5260.0,8246.0,0.156405179,0.085203344,0.475407002,0.282984474,143845.5,2616.0,0.453436987,0.273281507,0.216995694,0.056285813,0.096994853,"Foggy and family-friendly, with a strong beach town vibe.","Visit the San Francisco Zoo or nearby Ocean Beach. Explore Golden Gate Park's western end, including the Windmills and bison paddock. Try local coffee shops and bakeries like Devil’s Teeth Baking Company.",0.0
151,california,san francisco,tenderloin,34077.0,0.568535963,0.431464037,0.0306365,0.021216656,0.031017989,0.027848696,0.051647739,0.256566012,0.168647475,0.135311207,0.065263961,0.057340728,0.091792118,0.036329489,0.02638143,39.6,0.449558398,0.144510431,0.023336379,0.373991168,0.008603624,0.663616293,0.184129974,0.013185778,0.335825288,0.244113492,0.222745467,0.942776653,29.4,19031.0,22462.0,129.0,2717.0,1612.0,932.0,1489.0,1564.0,1171.0,749.0,795.0,11304.0,0.248694213,0.085121787,0.397683198,0.268500802,62388.0,1612.0,0.434845335,0.282577333,0.140429414,0.142147919,0.211990492,"Gritty and historic, with a vibrant cultural and artistic scene.","Check out the Asian Art Museum or Tenderloin Museum. Support local theater productions at EXIT Theatre. Discover authentic international cuisine, especially Vietnamese and Thai.",0.0
152,california,san francisco,treasure island,3136.0,0.60682398,0.39317602,0.030612245,0.03380102,0.043686224,0.105229592,0.230548469,0.168048469,0.226403061,0.058673469,0.03252551,0.053890306,0.013711735,0.002869898,0,27.7,0.556458898,0.227190605,0.01897019,0.146793135,0.050587173,0.716481945,0.37575392,0.098311218,0.367310012,0.075995175,0.082629674,0.861607143,35.8,626.0,671.0,0.0,0.0,0.0,7.0,50.0,35.0,188.0,160.0,167.0,64.0,0.340018232,0.092980857,0.447584321,0.119416591,96000.0,2596.0,0.493791786,0.253104107,0.080706781,0.172397326,0.193558673,"Unique and secluded, with a nautical and experimental vibe.","Attend TreasureFest for shopping, food, and music. Enjoy unbeatable views of the city skyline and Bay Bridge. Visit the Treasure Island Wines for tastings.",0.0
153,california,san francisco,twin peaks,28705.0,0.517366312,0.482633688,0.050583522,0.049329385,0.044696046,0.031562446,0.043685769,0.169169134,0.173349591,0.143703188,0.078731928,0.059397318,0.085873541,0.050095802,0.019822331,40.8,0.681707317,0.048191758,0.001724138,0.268376787,0,0.735562434,0.370060976,0.056890244,0.213719512,0.025487805,0.333841463,0.979864135,33.7,12477.0,13743.0,0.0,284.0,340.0,441.0,619.0,3114.0,2466.0,1828.0,560.0,4091.0,0.065471708,0.053773159,0.408997339,0.471757795,196571.0,3086.0,0.596672787,0.201663607,0.116730652,0.084932955,0.073227661,"Quiet and scenic, with unparalleled views of the city.",Hike to the summit of Twin Peaks for panoramic views. Drive or bike along the Twin Peaks Boulevard scenic route. Watch the sunrise or sunset from the overlook.,1.0
154,california,san francisco,visitacion valley,40738.0,0.502675635,0.497324365,0.039496293,0.038907163,0.056679268,0.039619029,0.049118759,0.137291963,0.143330551,0.136850115,0.094113604,0.082601011,0.106730816,0.050051549,0.025209878,44.5,0.191307425,0.071180044,0.003862712,0.72501032,0.0086395,0.636412658,0.497515434,0.152185916,0.217487326,0.013803142,0.119008181,0.957435318,32.9,12467.0,13124.0,0.0,266.0,903.0,772.0,681.0,1129.0,1493.0,2288.0,2910.0,2682.0,0.372402546,0.141722342,0.352727655,0.133147456,104247.0,1890.0,0.321758921,0.33912054,0.251743477,0.087377063,0.108694585,"Residential and diverse, with a small-town feel.","Explore Visitacion Valley Greenway, a network of urban gardens. Visit Cow Palace for events and performances. Discover local shops and eateries.",0.0
155,california,san francisco,west of twin peaks,21184.0,0.492211103,0.507788897,0.037905967,0.043287387,0.066890106,0.033704683,0.027992825,0.149877266,0.117541541,0.147800227,0.072979607,0.063727341,0.128445997,0.065993202,0.043853852,46.3,0.612342584,0.037665964,0.005413414,0.344350105,0.000227933,0.634066604,0.434578065,0.078506322,0.177692835,0.030873273,0.278349505,0.933629154,29.3,7351.0,7826.0,0.0,22.0,117.0,147.0,116.0,297.0,567.0,1307.0,1052.0,4201.0,0.088675945,0.073998023,0.481557533,0.3557685,200082.0,3242.0,0.640336271,0.179831865,0.137148195,0.04268367,0.095166163,"Suburban and peaceful, with a focus on family living.","Explore Stern Grove for outdoor concerts and picnics. Walk along quiet, tree-lined streets. Visit nearby Stonestown Galleria for shopping and dining.",0.0
156,california,san francisco,western addition,33299.0,0.520886513,0.479113487,0.039250428,0.022282951,0.028859726,0.028169014,0.048680141,0.274212439,0.148713175,0.116940449,0.050301811,0.047118532,0.108952221,0.048049491,0.038469624,37.9,0.625710429,0.139244103,0.001633987,0.233411481,0,0.693882267,0.259835568,0.062903493,0.282513933,0.097058986,0.297688021,0.955043695,30.0,16737.0,19498.0,21.0,576.0,666.0,1105.0,1307.0,2330.0,2522.0,1038.0,940.0,8993.0,0.094221583,0.045567908,0.494399121,0.365811388,149927.0,2543.0,0.58376711,0.208116445,0.135000964,0.073115481,0.113066458,"Culturally rich and historic, with Victorian architecture.",Visit Alamo Square Park to see the Painted Ladies. Explore the Fillmore District for jazz and soul food. Check out local galleries and cafes along Divisadero Street.,0.0
157,california,san jose,almaden valley,48396.25,0.498995273,0.501004727,0.058031356,0.063729111,0.069116925,0.069153085,0.053996952,0.112544877,0.14680373,0.154950022,0.070857763,0.061941783,0.077516336,0.042048712,0.019309347,40.825,0.616441909,0.02581343,0.00642015,0.348123925,0.003200587,0.667556214,0.68103915,0.081580591,0.019085798,0.012682216,0.205612245,0.965730816,31.05,16306.25,16890.75,35.75,747.25,726.75,1282.5,1781.5,4855.0,4918.5,2203.5,198.75,141.25,0.171345046,0.104928675,0.407454121,0.316272158,176112.75,3193.25,0.534415221,0.232792389,0.142546445,0.090245945,0.082960973,"Suburban and scenic, known for its affluence and natural beauty.","Explore Almaden Quicksilver County Park for hiking and mining history. Play golf or enjoy a meal at Almaden Golf and Country Club. Visit Los Alamitos Creek Trail for walking, jogging, or cycling.",0.0
158,california,san jose,alum rock-east foothills,45608.75,0.512379752,0.487620248,0.052007564,0.056622907,0.062290679,0.062745635,0.071888618,0.149861595,0.133329679,0.14063091,0.064159838,0.058338586,0.089100227,0.040732316,0.018291446,38.375,0.302970314,0.027816955,0.017986712,0.638515523,0.012710496,0.655676251,0.715814037,0.128582058,0.028769193,0.011137916,0.115696796,0.933888782,28.825,12606.25,13089.75,8.25,680.5,750.25,888.25,1821.5,3538.25,2276.0,1828.5,747.0,551.25,0.344351528,0.121727048,0.344083828,0.189837595,122628.25,2556.75,0.355434758,0.322282621,0.185106891,0.13717573,0.104689341,"Residential and nature-centric, with a mix of historic charm.","Discover Alum Rock Park, one of California’s oldest municipal parks, for hot springs, hiking, and picnicking. Enjoy panoramic views from the East Foothills. Visit the Sikh Gurdwara, one of the largest Sikh temples in the U.S.",0.0
159,california,san jose,berryessa,34865.0,0.512304603,0.487695397,0.048271906,0.049906783,0.047683924,0.057995124,0.067947799,0.149878101,0.13370142,0.138190162,0.072551269,0.067574932,0.098795354,0.047683924,0.019819303,39.95,0.186545092,0.023311574,0.011095749,0.774637288,0.004410298,0.652798066,0.698438924,0.103150638,0.028201914,0.006324066,0.163884458,0.948859888,29.4,10545.0,10807.5,2.5,1004.0,530.0,491.5,1610.5,4349.0,2160.0,472.5,107.5,80.0,0.20414823,0.126908186,0.407162611,0.261780973,145263.5,2839.5,0.307144933,0.346427533,0.227107807,0.119319727,0.104130217,"Family-friendly and diverse, with easy access to nature.",Hike or bike around Penitencia Creek Park. Visit the Berryessa Flea Market for unique finds and tasty street food. Check out Alum Rock Park for outdoor activities.,0.0
160,california,san jose,blossom valley,54513.3333333333,0.506946313,0.493053687,0.060945334,0.062058212,0.072477681,0.065023847,0.062021524,0.140779014,0.148031063,0.139641678,0.068515348,0.056585545,0.070857283,0.037140761,0.01592271,37.86666667,0.536803489,0.036533,0.014716324,0.405480795,0.006466392,0.674586345,0.711018166,0.112816031,0.024246208,0.011773519,0.140146077,0.94129265,30.56666667,17022.0,17642.0,45.33333333,1113.333333,1167.666667,1414.333333,2153.0,5345.666667,4654.0,1449.0,145.3333333,154.3333333,0.30059483,0.126887969,0.369137359,0.203379842,123976.0,2608.33333333333,0.486959528,0.256520236,0.152155521,0.104364715,0.095683013,"Quiet and residential, perfect for families and outdoor lovers.",Walk or hike in Guadalupe Oak Grove Park. Enjoy community activities and sports at Cahalan Park. Dine at local eateries offering a variety of cuisines.,0.0
161,california,san jose,blossom valley,47294.0,0.497504969,0.502495031,0.054615808,0.055038694,0.066562355,0.057174272,0.058231488,0.163191948,0.157504123,0.125533894,0.063496427,0.053558591,0.085930562,0.044233941,0.014927898,37.3,0.498144004,0.070817428,0.005396867,0.423561932,0.002079768,0.675282341,0.68441644,0.09904456,0.02870439,0.012478379,0.175356231,0.9627014,30.7,16017.0,16484.0,244.0,734.0,2571.0,2272.0,2797.0,5713.0,1601.0,266.0,89.0,197.0,0.209826489,0.12882553,0.375795623,0.285552359,137006.0,2762.0,0.449577577,0.275211211,0.160980696,0.114230516,0.101344779,"Quiet and residential, perfect for families and outdoor lovers.",Walk or hike in Guadalupe Oak Grove Park. Enjoy community activities and sports at Cahalan Park. Dine at local eateries offering a variety of cuisines.,0.0
162,california,san jose,buena vista,36996.0,0.522678127,0.477321873,0.046113093,0.042166721,0.05343821,0.048599849,0.066818034,0.246405017,0.150610877,0.137474322,0.051275814,0.052059682,0.062141853,0.029516705,0.013379825,34.8,0.613024445,0.083097664,0.018479061,0.283887963,0.001510867,0.734229837,0.621950048,0.086119116,0.066666667,0.032276657,0.192987512,0.947615958,25.3,15432.0,16412.0,208.0,2461.0,3111.0,1125.0,1186.0,2200.0,1183.0,1428.0,748.0,2762.0,0.170800118,0.093691566,0.415707115,0.319801201,121520.0,2602.0,0.492736347,0.253631827,0.104964338,0.148667488,0.091901827,"Small, urban neighborhood with a community vibe.",Visit Buena Vista Park for a relaxing afternoon. Explore nearby Santana Row for upscale shopping and dining. Enjoy local cafes and casual dining options.,0.0
163,california,san jose,burbank,33653.0,0.518705613,0.481294387,0.045077705,0.050099545,0.046504026,0.051852732,0.04540457,0.191632247,0.165156152,0.131043295,0.069146881,0.061658693,0.074347012,0.043918819,0.024158322,38.6,0.661617155,0.047767067,0.011764706,0.270509542,0.008341531,0.691916219,0.689211464,0.078694103,0.035465518,0.023714574,0.17291434,0.910646896,24.9,13787.0,14922.0,239.0,665.0,1341.0,836.0,1415.0,2563.0,1969.0,3473.0,1511.0,910.0,0.237287259,0.104857483,0.398117014,0.259738244,117284.0,2523.0,0.518192529,0.240903736,0.114976783,0.125926953,0.094969245,"Historic and eclectic, with an artistic and quirky character.",Browse vintage stores and quirky shops. Explore neighborhood art murals and local galleries. Grab coffee or brunch at trendy cafes.,1.0
164,california,san jose,cambrian park,40263.5,0.498230407,0.501769593,0.059961255,0.066437344,0.073658524,0.060712556,0.043165646,0.111801011,0.159313025,0.148844487,0.070299403,0.062916786,0.076247718,0.0425882,0.024054044,40.7,0.680452446,0.02162997,0.003790281,0.291971021,0.002156282,0.67420091,0.687972095,0.06588622,0.017491029,0.018720671,0.209929986,0.962795087,28.3,14545.0,15290.0,68.25,447.25,576.5,911.25,1456.75,3321.0,4429.5,3273.5,508.75,297.25,0.153581591,0.087932155,0.416358585,0.342127669,161532.75,3031.75,0.549086973,0.225456513,0.122798371,0.102658143,0.07795522,"Family-oriented and suburban, with a cozy and relaxed atmosphere.","Stroll through Houge Park, perfect for picnics and sports. Explore Cambrian Park Plaza for unique shops and local events. Visit Camden Community Center for recreational activities.",0.0
165,california,san jose,downtown,33736.4,0.525385044,0.474614956,0.052056532,0.045612454,0.053757959,0.069645842,0.101795094,0.203412338,0.142664896,0.122461199,0.053514898,0.047432447,0.061743399,0.030406327,0.015496615,33.54,0.499886975,0.068807926,0.023253757,0.40078823,0.007263113,0.67969596,0.635779573,0.124334131,0.054274852,0.043759605,0.141851839,0.925380301,26.6,11653.0,12457.0,87.0,1360.8,2004.4,1038.2,1094.6,1456.6,1095.6,1196.0,703.6,2420.2,0.304223689,0.102661597,0.357524262,0.235590452,110020.4,2483.2,0.445794784,0.277102608,0.128097086,0.149005522,0.10511495,"Urban and vibrant, the cultural and entertainment hub of the city.","Visit the Tech Interactive Museum or San Jose Museum of Art. Attend performances at the California Theatre or SAP Center. Explore nightlife spots, rooftop bars, and diverse restaurants.",1.0
166,california,san jose,east san jose,51063.3333333333,0.511949213,0.488050787,0.048152621,0.054070109,0.064122985,0.073226059,0.088612181,0.148224427,0.132570664,0.13444089,0.062167896,0.054497683,0.085511456,0.037681964,0.016721065,37.38333333,0.331213514,0.042620241,0.017699024,0.596673038,0.011794183,0.649445021,0.69840569,0.141307375,0.031587313,0.023646331,0.105053291,0.934258111,28.68333333,14046.0,14698.16667,15.83333333,600.6666667,1265.333333,1259.833333,2063.833333,3124.5,2351.0,1868.5,762.8333333,1385.833333,0.374608072,0.125758839,0.338217145,0.161415944,111165.0,2408.0,0.378615006,0.310692497,0.181923444,0.128769053,0.109103075,"Culturally rich and bustling, with a vibrant Latino influence.",Discover Mexican and Central American cuisine at local taquerias and bakeries. Explore Emma Prusch Farm Park for farm animals and gardens. Visit the Mexican Heritage Plaza for cultural events and exhibits.,0.0
167,california,san jose,edenvale-seven trees,48209.0,0.523792238,0.476207762,0.046090979,0.060393288,0.081758593,0.065081209,0.063836628,0.130380219,0.141425875,0.14022278,0.070464021,0.058941277,0.089703167,0.038125661,0.013576303,39.6,0.281043442,0.038981878,0.02314181,0.646174682,0.010658187,0.641424337,0.712179358,0.147579614,0.03009493,0.008079176,0.102066923,0.930054554,30.8,12757.5,13081.0,0.0,445.0,1047.0,1006.0,2047.0,4647.5,2652.0,925.0,173.0,138.5,0.413007567,0.139294469,0.323244165,0.124453799,109621.5,2349.0,0.370442388,0.314778806,0.208273681,0.106505125,0.110944015,Residential with a focus on community and family living.,Enjoy Hellyer County Park for outdoor activities and picnics. Walk or bike along the Coyote Creek Trail. Visit community centers for local events and classes.,0.0
168,california,san jose,evergreen,36585.6,0.514010977,0.485989023,0.04432345,0.05884829,0.074838188,0.069896353,0.06350586,0.112661812,0.137283521,0.147905187,0.070082218,0.05777683,0.097508309,0.045444109,0.019925872,41.78,0.273335224,0.036834267,0.015530813,0.666271896,0.008027799,0.630459216,0.703581383,0.131485255,0.024898695,0.007167451,0.132867215,0.945268084,32.58,10112.0,10374.0,5.2,273.0,1061.6,1730.8,2153.6,2900.4,1547.0,473.4,125.2,103.8,0.291646962,0.133384772,0.363279986,0.211688279,153241.8,2914.6,0.372705573,0.313647214,0.21937036,0.094276854,0.104439998,"Picturesque and peaceful, with stunning views of the foothills.","Visit Evergreen Village Square for shops, dining, and events. Enjoy outdoor activities at Fowler Creek Park or Montgomery Hill Park. Take a scenic drive through Evergreen Valley.",0.0
169,california,san jose,fairgrounds,48672.0,0.510320787,0.489679213,0.053459895,0.055004246,0.066677624,0.06800967,0.08196362,0.159965346,0.145888122,0.125171214,0.061400805,0.05238467,0.077244959,0.036718579,0.016111248,36.0,0.496311842,0.053407217,0.016742739,0.42602232,0.007515882,0.664383419,0.679079743,0.119272763,0.03750383,0.027177395,0.13696627,0.932712853,28.31666667,15448.66667,16266.0,76.83333333,987.0,2001.666667,1451.5,1748.5,3175.0,2369.0,1796.166667,752.5,1907.833333,0.314216774,0.109337298,0.351661833,0.224784096,112862.5,2463.83333333333,0.448334991,0.275832505,0.152209835,0.123622669,0.101403271,"Lively and event-focused, with a historic edge.",Attend events and festivals at the Santa Clara County Fairgrounds. Explore History Park for a step back in time. Visit Happy Hollow Park and Zoo for family-friendly fun.,0.0
170,california,san jose,north san jose,36373.5,0.534464193,0.465535807,0.056547578,0.040290321,0.044221755,0.057331116,0.097763482,0.241760256,0.15019176,0.113324261,0.05582819,0.04276465,0.057468578,0.030672513,0.01183554,33.8,0.427702255,0.048892585,0.012474831,0.502901414,0.008028914,0.715789305,0.62482063,0.097519098,0.049783927,0.040867279,0.187009066,0.946664467,25.68333333,13692.16667,14661.5,82.5,2312.166667,2251.666667,1611.166667,1435.833333,1820.833333,1122.166667,1304.333333,689.3333333,2031.5,0.197062413,0.079974533,0.375616787,0.347346267,133728.0,2677.66666666667,0.403319132,0.298340434,0.122563502,0.175776932,0.085057345,"Modern and tech-centric, with a mix of urban and suburban areas.",Explore Levi’s Stadium for sports and concerts. Visit nearby Alviso Marina County Park for birdwatching and kayaking. Enjoy high-tech innovations at local Silicon Valley tech headquarters.,1.0
171,california,san jose,north valley,42055.2,0.518190378,0.481809622,0.051237421,0.047494721,0.051422892,0.071772337,0.094913352,0.168949381,0.133015656,0.130956457,0.061519146,0.054185927,0.078011756,0.039448154,0.0170728,36.68,0.285680287,0.038473307,0.015299565,0.653352645,0.007194196,0.65871115,0.663940655,0.123325925,0.038002698,0.027345605,0.147385118,0.93787213,28.18,13112.0,13674.6,16.0,1077.2,1388.2,1384.6,1865.8,3259.8,1678.0,1065.8,446.2,1493.0,0.26950955,0.1133485,0.373292418,0.243849532,124210.0,2540.4,0.361610343,0.319194829,0.181520368,0.137674461,0.104871692,"Quiet and suburban, with a focus on community living.",Check out parks like Cataldi Park for sports and recreation. Visit small shopping centers for local eateries and coffee shops. Enjoy family-friendly events and activities.,0.0
172,california,san jose,rose garden,35324.5,0.520785857,0.479214143,0.045619896,0.045945449,0.050135175,0.05014933,0.056617928,0.220314513,0.157539385,0.134410961,0.059788532,0.056632083,0.067955668,0.036377019,0.018514062,36.7,0.637132037,0.06556961,0.015147966,0.277250722,0.004899664,0.714073683,0.65387236,0.0825952,0.051858581,0.028213087,0.183460772,0.930006086,25.1,14609.5,15667.0,223.5,1563.0,2226.0,980.5,1300.5,2381.5,1576.0,2450.5,1129.5,1836.0,0.203212872,0.099134996,0.407131869,0.290520263,119402.0,2562.5,0.504613063,0.247693468,0.109635697,0.138057771,0.093362963,"Charming and historic, with lush greenery and classic architecture.","Stroll through the Municipal Rose Garden, especially in spring and summer. Visit the nearby Rosicrucian Egyptian Museum for fascinating exhibits. Enjoy the shaded trails at San Jose’s Heritage Rose Garden.",1.0
173,california,san jose,santa teresa,34304.8333333333,0.510656905,0.489343095,0.052582484,0.063853976,0.073779691,0.073036355,0.060137298,0.122776674,0.140130885,0.14847762,0.070184474,0.059369671,0.07831258,0.03948909,0.017869202,39.8,0.496717668,0.035032952,0.013495459,0.449846482,0.00490744,0.653617476,0.694302923,0.11001705,0.026038882,0.008686353,0.160954793,0.952868643,32.55,10548.0,10856.5,16.5,614.0,795.6666667,1365.833333,1527.5,3795.5,2155.333333,398.1666667,84.0,104.0,0.237961132,0.114802812,0.389737324,0.257498732,167192.166666667,3133.16666666667,0.472623531,0.263688235,0.171757993,0.091930242,0.088578383,"Peaceful and residential, with access to outdoor adventures.",Hike in Santa Teresa County Park for scenic views. Explore Bernal-Gulnac-Joice Ranch for local history. Play golf at the Santa Teresa Golf Club.,0.0
174,california,san jose,west san jose,32653.8333333333,0.499951512,0.500048488,0.051173165,0.060636066,0.061223031,0.056374188,0.046084431,0.135936057,0.148925854,0.144975322,0.07698943,0.063198297,0.082057747,0.04531372,0.027112692,40.88333333,0.497383794,0.034683771,0.004306538,0.461999525,0.001626373,0.655053017,0.682262606,0.065830561,0.021929869,0.019646788,0.210330177,0.950276384,25.78333333,12146.16667,13049.16667,54.5,451.3333333,573.3333333,692.8333333,1272.0,2762.833333,3325.166667,2868.833333,692.8333333,355.5,0.153185858,0.085107124,0.390556034,0.371150983,159074.5,2607.4,0.434590898,0.282704551,0.158625936,0.124078615,0.081919938,"Upscale and suburban, with vibrant shopping and dining scenes.","Shop and dine at Santana Row or Westfield Valley Fair. Relax in neighborhood parks like Starbird or Hathaway Park. Enjoy diverse restaurants, from fine dining to casual eateries.",0.0
175,california,san jose,west san jose,61414.0,0.528641678,0.471358322,0.046683167,0.061402937,0.08835119,0.069593252,0.054450125,0.113817696,0.157227994,0.164278503,0.057348487,0.053635979,0.06669489,0.04275898,0.023756798,40.1,0.243233025,0.012030179,0.003041917,0.737553062,0.004141819,0.608145897,0.662559915,0.041434404,0.012604296,0.029575715,0.25382567,0.976943368,26.0,21485.0,22765.0,48.0,1124.0,1444.0,2827.0,2728.0,4553.0,6255.0,3059.0,409.0,318.0,0.044982699,0.049150676,0.372208242,0.533658383,222878.0,3587.0,0.297975399,0.351012301,0.191912218,0.159100083,0.060621357,"Upscale and suburban, with vibrant shopping and dining scenes.","Shop and dine at Santana Row or Westfield Valley Fair. Relax in neighborhood parks like Starbird or Hathaway Park. Enjoy diverse restaurants, from fine dining to casual eateries.",0.0
176,california,san jose,willow glen,37402.8333333333,0.505999991,0.494000009,0.058524978,0.053409501,0.058970577,0.052228664,0.054741842,0.173106315,0.162180227,0.133421265,0.061608523,0.055151793,0.078995798,0.039992514,0.017668002,37.5,0.637931344,0.053007526,0.011333138,0.293017807,0.004710186,0.690405938,0.670409815,0.081894862,0.038451052,0.021726165,0.187518105,0.941256678,27.63333333,14064.16667,14916.16667,160.8333333,946.6666667,1855.833333,1170.666667,1487.833333,2711.166667,2258.333333,2001.0,846.3333333,1477.5,0.206963478,0.101414298,0.399184838,0.292437386,131288.333333333,2702.33333333333,0.523345296,0.238327352,0.12000521,0.118322141,0.094337773,"Quaint and historic, with a small-town feel.",Explore Lincoln Avenue for boutique shops and sidewalk cafes. Walk or bike through the Los Gatos Creek Trail. Admire historic homes and tree-lined streets in this charming neighborhood.,1.0
177,california,san diego,allied gardens,30241.0,0.497602593,0.502397407,0.064151318,0.058761284,0.049105519,0.060381601,0.070533382,0.158162759,0.139744056,0.121722165,0.047716676,0.055057703,0.09718594,0.052213882,0.025263715,37.7,0.834765393,0.071273015,0.000673134,0.090120768,0.00316769,0.656336116,0.726716519,0.050509857,0.016655337,0.007409925,0.198708362,0.947951457,24.5,11882.0,12582.0,30.0,1246.0,578.0,413.0,1115.0,3433.0,2643.0,2977.0,42.0,105.0,0.163737223,0.107142857,0.453253553,0.275866367,111909.0,2333.0,0.785454329,0.107272836,0.067836048,0.039436788,0.103038921,"Family-oriented and peaceful, with a strong sense of community.",Hike or bike at nearby Mission Trails Regional Park. Enjoy community events at the Allied Gardens Recreation Center. Visit local coffee shops and casual eateries.,0.0
178,california,san diego,clairemont,51104.5,0.50136485,0.49863515,0.04727568,0.047813793,0.046346212,0.062411334,0.070160162,0.192468374,0.133383557,0.127454529,0.059505523,0.056130086,0.089258284,0.04214893,0.025643534,37.35,0.775298903,0.049870578,0.003192407,0.169887834,0.001750277,0.656513168,0.708136443,0.087849859,0.019264984,0.018059727,0.166688986,0.923088965,21.55,18830.5,19558.0,8.0,215.5,517.5,1015.0,2562.0,4063.5,4880.0,5368.5,770.5,157.5,0.212043958,0.117252834,0.411340943,0.259362265,97992.5,1979.0,0.649332178,0.175333911,0.093298893,0.082035018,0.108395542,"Suburban and diverse, with easy access to parks and shopping.",Visit Tecolote Canyon Natural Park for hiking and wildlife. Shop and dine at Clairemont Town Square. Explore local parks like Marian Bear Memorial Park.,0.0
179,california,san diego,coronado,17602.0,0.547210544,0.452789456,0.036132258,0.047835473,0.065674355,0.06550392,0.091069197,0.115782297,0.112884899,0.122202022,0.059879559,0.059595501,0.097318487,0.083683672,0.042438359,42.1,0.897621642,0.038784537,0.014295788,0.041092378,0.008205654,0.615646713,0.6346106,0.064817119,0.002985817,0.096168201,0.201418263,0.79689808,21.6,6549.0,9266.0,27.0,495.0,678.0,787.0,1095.0,2847.0,719.0,744.0,557.0,1317.0,0.095797468,0.093670886,0.415392405,0.395139241,125558.0,2982.0,0.808899876,0.095550062,0.060815822,0.03473424,0.0862402,"Beachy and upscale, with a charming small-town feel.",Relax on Coronado Beach and enjoy views of the Hotel del Coronado. Rent a bike and ride along the Coronado Island bike path. Browse boutique shops and dine along Orange Avenue.,0.0
180,california,san diego,downtown,46025.0,0.563802281,0.436197719,0.021205866,0.008929929,0.009451385,0.013275394,0.069201521,0.333427485,0.170516024,0.11569799,0.053927213,0.05744704,0.093579576,0.043280826,0.01005975,36.8,0.780373222,0.098055592,0.009917787,0.104371656,0.007281743,0.675542384,0.511627907,0.040340182,0.053811997,0.142507714,0.2517122,0.840543183,24.4,27295.0,31320.0,458.0,7340.0,10954.0,2573.0,2895.0,1999.0,1116.0,801.0,422.0,2762.0,0.153103494,0.089162825,0.44417719,0.313556491,86403.0,2408.0,0.678515538,0.160742231,0.088124708,0.072617523,0.124671374,"Urban and energetic, with a mix of modern and historic charm.","Visit the Gaslamp Quarter for nightlife, restaurants, and live music. Stroll along the waterfront at Seaport Village or Embarcadero Marina Park. Catch a Padres game at Petco Park.",1.0
